30809	32145	42733
30759	32119	42676
30773	32168	42703
30813	32167	42713
30737	32148	42713
30749	32148	42672
30729	32123	42702
30734	32084	42708
30773	32053	42702
30886	32156	42663
